,bedrooms,bathrooms,lat,lng,since_built_year,no_of_units,area_size,since_listing_month,price
6821,3,2.0,1.31390006507675,103.893617178884,10.0,72.0,1130.0,5,2145000.0
6822,1,1.0,1.36122364069375,103.878553186555,9.0,64.0,430.0,4,701800.0
6823,4,4.0,1.3156558637763798,103.84444472109502,10.0,235.0,2459.0,5,6930000.0
6824,2,2.0,1.41345822654196,103.835186431485,28.0,615.0,958.0,4,880000.0
6825,2,2.0,1.31547407018063,103.888827552085,1.0,60.0,752.0,3,1485000.0
6826,4,4.0,1.29850522262382,103.857088439281,92.0,558.0,3272.0,3,15686000.0
6827,3,2.0,1.36721446874555,103.886695353899,92.0,1410.0,936.0,4,1582900.0
6828,2,2.0,1.31615491830399,103.840533848314,1.0,56.0,732.0,4,2131800.0
6829,3,1.0,1.3176917251413798,103.828769486315,6.0,92.0,1001.0,6,2420000.0
6830,2,2.0,1.34036185896759,103.883846444139,-1.0,115.0,665.0,4,1210000.0
6831,3,2.0,1.34972244708859,103.927836018905,8.0,574.0,1055.0,4,1078000.0
6832,2,2.0,1.29573433474414,103.806030198974,5.0,845.0,689.0,3,1490500.0
6833,3,3.0,1.2984373006061298,103.884408021083,6.0,130.0,2874.0,3,7353500.0
6834,2,2.0,1.3441446820744,103.769573339878,6.0,281.0,657.0,4,1045000.0
6835,4,3.0,1.33799910827976,103.958083275484,38.0,38.0,2120.0,4,2585000.0
6837,4,4.0,1.33161839267294,103.794252400987,92.0,285.0,1259.0,4,3940600.0
6838,3,4.0,1.30980898738366,103.834917913837,24.0,136.0,2034.0,6,6248000.0
6840,2,2.0,1.37811995342948,103.90229625161,6.0,920.0,850.0,5,1087800.0
6841,2,2.0,1.3442593228979498,103.949073592994,62.0,2203.0,678.0,4,1277100.0
6842,5,3.0,1.3004682373456,103.899919640176,36.0,592.0,2045.0,4,5281000.0
6843,2,2.0,1.27671498507474,103.853326932298,5.0,1042.0,1173.0,3,3190000.0
6844,5,5.0,1.2972590729906102,103.831023686317,46.0,540.0,2605.0,4,11976800.0
6845,2,2.0,1.3277218824620702,103.848137304369,10.0,106.0,1313.0,4,1705000.0
6846,3,3.0,1.2829614865958898,103.839814598308,92.0,774.0,1098.0,4,2406800.0
6847,3,2.0,1.38934700440912,103.869437865154,-1.0,496.0,958.0,4,1207800.0
6849,5,4.0,1.31710645052527,103.758947292195,52.0,1468.0,1711.0,3,2904000.0
6850,3,2.0,1.3823880275650702,103.892136541911,6.0,680.0,1012.0,4,1854600.0
6851,4,5.0,1.2432342467756898,103.841964748723,12.0,264.0,4855.0,4,10945000.0
6853,4,3.0,1.38882500893106,103.870056868293,-1.0,496.0,1206.0,4,1611500.0
6854,5,5.0,1.26816216653267,103.814379904552,11.0,1129.0,5802.0,3,13200000.0
6855,2,2.0,1.3141730433678798,103.907608197555,9.0,55.0,1140.0,6,1416800.0
6857,2,2.0,1.31496035037871,103.838459402687,8.0,110.0,775.0,3,2079000.0
6858,3,3.0,1.3760815294685105,103.902721972523,7.0,493.0,1077.0,3,1457500.0
6859,3,2.0,1.3971287294586203,103.892537329675,92.0,548.0,1055.0,4,1219900.0
6860,3,2.0,1.37447287448697,103.90307048623,4.0,1165.0,915.0,6,1504800.0
6861,2,2.0,1.3639320309406298,103.764583569188,6.0,528.0,560.0,3,1031800.0
6862,2,2.0,1.32751838640442,103.849853998922,10.0,65.0,969.0,3,1595000.0
6863,4,5.0,1.30726175508578,103.838536274396,11.0,241.0,2390.0,6,9221300.0
6864,1,1.0,1.3639320309406298,103.764583569188,6.0,528.0,614.0,4,968000.0
6865,3,2.0,1.32626870727644,103.866142673614,1.0,117.0,947.0,3,1958000.0
6866,1,1.0,1.2967720264870302,103.800712927589,1.0,1259.0,441.0,4,1147300.0
6867,2,2.0,1.3164820339781698,103.829897153451,92.0,115.0,657.0,4,2106500.0
6868,4,4.0,1.27671498507474,103.853326932298,5.0,1042.0,2034.0,6,6229100.0
6870,2,2.0,1.29351621618476,103.822235361872,6.0,109.0,2325.0,7,3324200.0
6872,2,1.0,1.33102936528877,103.767519926051,92.0,660.0,700.0,6,1427800.0
6874,3,2.0,1.33914159350708,103.87227624503,62.0,667.0,850.0,3,1980000.0
6875,3,2.0,1.2972590729906102,103.831023686317,46.0,540.0,861.0,3,2560800.0
6876,2,1.0,1.29751049338808,103.856297302855,92.0,522.0,764.0,3,2044900.0
6878,2,2.0,1.31511560847861,103.900276347946,12.0,26.0,893.0,4,1529000.0
6879,2,2.0,1.3655707838852,103.77504908361,92.0,460.0,710.0,4,1098800.0
6880,2,2.0,1.28076943504219,103.852658562152,14.0,1111.0,936.0,6,2508000.0
6881,3,3.0,1.35714997234684,103.75913571224702,21.0,192.0,1238.0,4,1427800.0
6882,3,3.0,1.40089671977181,103.896767311461,6.0,512.0,1055.0,3,1760000.0
6883,1,1.0,1.33202729656296,103.868659488195,4.0,731.0,420.0,6,834900.0
6884,3,3.0,1.39901716420001,103.89098971955,5.0,651.0,1389.0,4,1650000.0
6885,4,4.0,1.26816216653267,103.814379904552,11.0,1129.0,3617.0,4,7370000.0
6887,4,3.0,1.31483629325537,103.831578486871,9.0,23.0,4908.0,5,18480000.0
6888,4,4.0,1.24420173253825,103.83981225853,11.0,124.0,3412.0,4,7128000.0
6889,1,1.0,1.31356614088715,103.803217953455,62.0,638.0,474.0,4,1401400.0
6890,3,3.0,1.40127291276519,103.907764843606,6.0,383.0,1098.0,4,1298000.0
6891,3,2.0,1.24935967284368,103.845998682514,16.0,200.0,1625.0,4,2838000.0
6892,3,3.0,1.33202729656296,103.868659488195,4.0,731.0,1184.0,6,2277000.0
6893,2,1.0,1.36997909925567,103.94576415631398,7.0,892.0,732.0,3,990000.0
6894,5,3.0,1.31710645052527,103.758947292195,52.0,1468.0,1636.0,4,2912800.0
6895,3,3.0,1.2896097164683,103.841276389346,23.0,492.0,1281.0,3,2209900.0
6896,1,1.0,1.3382224855350802,103.781375965144,33.0,215.0,570.0,3,1305700.0
6897,4,6.0,1.3036862120666202,103.825629004285,92.0,54.0,2905.0,4,14842300.0
6898,3,2.0,1.26493085106915,103.81714789225,62.0,429.0,1249.0,4,3440800.0
6899,3,2.0,1.38915074349074,103.870336091468,-1.0,496.0,980.0,3,1259500.0
6900,4,4.0,1.35751477455435,103.966877507491,92.0,428.0,1269.0,4,1901900.0
6901,5,6.0,1.3784291899576202,103.763427108552,5.0,546.0,2616.0,4,3055800.0
6902,2,3.0,1.3426664157201,103.734546775952,28.0,950.0,1076.0,4,1265000.0
6903,4,3.0,1.36286208839026,103.763433915546,92.0,564.0,1259.0,3,2185700.0
6904,3,3.0,1.2829614865958898,103.839814598308,92.0,774.0,1216.0,4,2869900.0
6905,1,1.0,1.279625798918,103.854987203774,12.0,428.0,710.0,6,1705000.0
6906,2,2.0,1.32081769238494,103.752667309254,3.0,752.0,710.0,5,1072500.0
6907,1,1.0,1.30999017846252,103.835499682233,6.0,231.0,667.0,4,2310000.0
6908,4,4.0,1.27929478959373,103.850552555075,11.0,341.0,7040.0,4,19580000.0
6910,3,3.0,1.33202729656296,103.868659488195,4.0,731.0,1732.0,4,2618000.0
6911,3,3.0,1.30010162996548,103.848342491114,8.0,272.0,2000.0,10,3520000.0
6912,5,3.0,1.30851237701867,103.767085975457,92.0,640.0,1690.0,4,2904000.0
6913,2,2.0,1.26493085106915,103.81714789225,62.0,429.0,883.0,3,2414500.0
6914,1,1.0,1.28076943476846,103.852658562152,14.0,1111.0,614.0,6,1408000.0
6915,4,5.0,1.30733965013533,103.824356476923,10.0,33.0,2852.0,6,15730000.0
6916,1,2.0,1.3388539089783702,103.769182996429,8.0,124.0,560.0,5,935000.0
6917,2,2.0,1.2952385456947602,103.831012386123,27.0,264.0,893.0,5,2365000.0
6918,5,5.0,1.2738629435052,103.843710484506,62.0,351.0,4306.0,4,17954200.0
6919,2,1.0,1.32634786222236,103.849903424117,4.0,162.0,678.0,6,1469600.0
6921,3,3.0,1.31049636845377,103.802392230378,37.0,319.0,936.0,4,2763200.0
6922,2,2.0,1.38567952368341,103.869751126623,7.0,276.0,840.0,4,1173700.0
6923,4,7.0,1.26489010829928,103.816454088109,6.0,366.0,4725.0,6,10098000.0
6924,3,2.0,1.34972244708859,103.927836018905,8.0,574.0,1065.0,6,1089000.0
6925,3,5.0,1.2429639958111298,103.83710621358802,12.0,91.0,2142.0,8,3388000.0
6926,3,3.0,1.30665815996221,103.888087858364,9.0,616.0,1141.0,4,2310000.0
6927,2,2.0,1.31467262956125,103.839010845653,62.0,340.0,667.0,3,2057000.0
6929,2,1.0,1.28749505390492,103.793610594541,52.0,1862.0,667.0,3,1395900.0
6931,3,3.0,1.3081098949528,103.913990172777,13.0,129.0,1259.0,4,2750000.0
6932,1,1.0,1.37861654539376,103.762615523169,5.0,546.0,463.0,12,825000.0
6933,2,2.0,1.34052381589455,103.767183437802,24.0,928.0,1044.0,6,2068000.0
6936,2,2.0,1.38936625348451,103.874903955229,3.0,1390.0,667.0,4,1265000.0
6937,4,4.0,1.3164820339781698,103.829897153451,92.0,115.0,1970.0,4,6237000.0
6938,5,4.0,1.34579628007765,103.880801954328,92.0,80.0,1969.0,4,3771900.0
6939,2,2.0,1.34569360134293,103.769862628576,62.0,258.0,743.0,3,1400500.0
6940,1,1.0,1.29096399148778,103.817989855708,6.0,508.0,452.0,4,1166000.0
6941,1,1.0,1.30348685424971,103.837444387582,5.0,268.0,592.0,9,1925000.0
6942,3,2.0,1.2934966639073,103.8381049101,1.0,450.0,1087.0,3,3315400.0
6943,1,1.0,1.2925474763305,103.821082612735,4.0,663.0,506.0,12,1045000.0
6944,3,2.0,1.32716478007997,103.944687569673,6.0,582.0,850.0,6,1317800.0
6946,3,3.0,1.27708340707631,103.849181343548,5.0,510.0,1765.0,3,4310100.0
6947,2,1.0,1.27386092841125,103.846213727237,5.0,132.0,1088.0,7,2194500.0
6948,2,2.0,1.30948276318529,103.911720115974,8.0,117.0,667.0,4,987800.0
6949,1,1.0,1.35368823040023,103.876444615904,8.0,198.0,441.0,10,781000.0
6951,3,3.0,1.30917604327401,103.911351983658,6.0,36.0,1066.0,3,2164800.0
6952,2,2.0,1.31567200360524,103.888350601456,17.0,40.0,915.0,4,1309000.0
6953,4,3.0,1.43339369741629,103.84175835785,7.0,186.0,1173.0,5,1537800.0
6954,2,1.0,1.2763901192721498,103.830271330171,92.0,1074.0,657.0,4,1637900.0
6955,3,3.0,1.31083945362027,103.828325367461,8.0,156.0,1582.0,6,6036800.0
6956,2,2.0,1.32070065096209,103.956921625801,24.0,16.0,797.0,4,935000.0
6958,3,2.0,1.33990853882395,103.767523150763,62.0,928.0,947.0,6,1911800.0
6959,3,3.0,1.26816216653267,103.814379904552,11.0,1129.0,1528.0,4,3850000.0
6961,3,4.0,1.23978494620582,103.83727712150998,11.0,151.0,2174.0,7,5324000.0
6962,4,3.0,1.31327350929151,103.827444712789,22.0,40.0,1959.0,6,4455000.0
6963,4,4.0,1.30914345592949,103.83757966118,12.0,70.0,2809.0,5,7700000.0
6965,3,3.0,1.3074153524008705,103.83971731014,7.0,50.0,1905.0,6,6867400.0
6966,3,3.0,1.35629068660571,103.930616424575,1.0,700.0,872.0,4,1057100.0
6967,2,2.0,1.2984373006061298,103.884408021083,6.0,130.0,1087.0,4,2511000.0
6968,3,3.0,1.33161839267294,103.794252400987,1.0,285.0,1066.0,3,3157000.0
6969,1,1.0,1.28615150445543,103.792222167562,52.0,1862.0,517.0,4,1063700.0
6970,5,3.0,1.39754493978614,103.912949838487,7.0,610.0,1475.0,4,1958000.0
6971,3,3.0,1.39698419584592,103.89439939012,5.0,517.0,1033.0,3,1320000.0
6973,1,1.0,1.30435494846521,103.848757878309,14.0,295.0,592.0,4,1430000.0
6974,3,2.0,1.32964410279631,103.869233112933,6.0,214.0,1055.0,6,1856800.0
6975,2,2.0,1.30631185238016,103.864308459543,13.0,197.0,958.0,4,1969000.0
6976,3,3.0,1.30966025311743,103.838445256943,15.0,387.0,1625.0,4,4277900.0
6977,4,5.0,1.3186313361316202,103.761137161089,5.0,755.0,3961.0,4,4738800.0
6978,1,1.0,1.31283039144925,103.841544287772,92.0,120.0,549.0,4,1595700.0
6980,3,2.0,1.29096399148778,103.817989855708,6.0,508.0,1001.0,5,2420000.0
6981,2,2.0,1.42866319767121,103.835828704052,4.0,920.0,775.0,15,1375000.0
6982,3,2.0,1.2932783254788502,103.827192598565,6.0,728.0,1313.0,5,4332900.0
6983,2,1.0,1.34036185896759,103.883846444139,-1.0,115.0,657.0,4,1471800.0
6984,4,5.0,1.31432631656582,103.831065213527,57.0,117.0,1572.0,4,5227200.0
6985,4,5.0,1.30914345592949,103.83757966118,12.0,70.0,2809.0,5,6820000.0
6986,3,3.0,1.2896097164683,103.841276389346,23.0,492.0,2056.0,13,3289000.0
6987,2,1.0,1.36100611947819,103.969182044532,92.0,276.0,657.0,3,1105500.0
6988,3,3.0,1.36093905824717,103.884374327957,11.0,521.0,1647.0,9,2407700.0
6989,2,2.0,1.38212732205044,103.892489636473,-1.0,680.0,764.0,4,1430000.0
6990,2,2.0,1.2860062587817,103.791721078676,52.0,1862.0,732.0,4,1433300.0
6991,2,2.0,1.3083858414971,103.915269409353,6.0,186.0,840.0,4,1922800.0
6992,5,4.0,1.28082397634044,103.790728746282,62.0,548.0,1787.0,4,3258200.0
6993,4,3.0,1.26747019767944,103.815542991374,18.0,969.0,2584.0,5,3520000.0
6994,5,4.0,1.28082397634044,103.790728746282,62.0,548.0,2067.0,4,3663000.0
6995,3,2.0,1.4428170077791005,103.824737654777,7.0,435.0,1259.0,10,1375000.0
6996,3,3.0,1.31404425678498,103.841922909924,10.0,129.0,1356.0,4,2640000.0
6999,2,2.0,1.37785629605717,103.957089619973,1.0,49.0,775.0,4,1457500.0
7000,2,2.0,1.33862751968993,103.781450832302,4.0,215.0,764.0,4,1810600.0
7001,1,1.0,1.28749505390492,103.793610594541,52.0,1862.0,527.0,4,1056000.0
7002,2,2.0,1.31336356489796,103.927394321393,10.0,41.0,700.0,4,1320000.0
7003,4,3.0,1.31285376960405,103.84210742583,11.0,378.0,1496.0,5,4724400.0
7004,2,1.0,1.3276667701016,103.944745938969,6.0,582.0,624.0,5,1100000.0
7005,5,5.0,1.30008754264075,103.830070920648,14.0,110.0,4898.0,4,12100000.0
7006,3,2.0,1.3191895872053898,103.881380824314,5.0,1024.0,1206.0,6,2145000.0
7007,2,2.0,1.29884698729343,103.764917692526,6.0,478.0,861.0,4,1518000.0
7008,1,1.0,1.2972590729906102,103.831023686317,46.0,540.0,463.0,3,1089000.0
7009,2,2.0,1.34036185896759,103.883846444139,-1.0,115.0,731.0,4,1505900.0
7010,3,2.0,1.3453195492621202,103.945384662025,-1.0,466.4,1033.0,4,1728100.0
7011,2,2.0,1.3658201558098702,103.88224703827,10.0,16.0,958.0,4,1439800.0
7012,1,1.0,1.2972729466104298,103.838940257017,6.0,76.0,603.0,6,2186800.0
7013,2,2.0,1.3784650059485,103.902522537125,6.0,920.0,850.0,8,1141800.0
7014,4,3.0,1.31671012798955,103.911427920628,92.0,31.0,1184.0,4,2089900.0
7015,4,3.0,1.34503342838494,103.946749425598,62.0,2203.0,1335.0,4,1959100.0
7016,3,3.0,1.3088957673265802,103.863068603426,15.0,600.0,1841.0,4,3630000.0
7017,3,3.0,1.34068943123564,103.880558721669,6.0,868.0,1593.0,4,2475000.0
7018,1,1.0,1.37017075252236,103.899998611766,22.0,1472.0,463.0,4,825000.0
7019,4,4.0,1.3297125646108705,103.796996065203,62.0,476.0,1496.0,4,3878600.0
7020,1,1.0,1.30395577762362,103.840804014831,8.0,200.0,581.0,6,1306800.0
7021,2,2.0,1.30234754310752,103.862260012361,4.0,311.0,775.0,6,1668600.0
7022,3,3.0,1.31680580272906,103.828799237995,17.0,36.0,1636.0,6,4059000.0
7023,2,2.0,1.3182475031588703,103.762081253712,5.0,755.0,1108.0,5,1623600.0
7025,3,3.0,1.2829614865958898,103.839814598308,92.0,774.0,1153.0,4,3025000.0
7026,3,2.0,1.34036185896759,103.883846444139,-1.0,115.0,947.0,4,1760000.0
7027,3,2.0,1.36926682794786,103.776823875653,8.0,496.0,1237.0,4,1782000.0
7028,1,1.0,1.3305813695676798,103.869367354703,6.0,332.0,571.0,6,1017500.0
7029,2,2.0,1.33102936528877,103.767519926051,92.0,660.0,872.0,4,1727000.0
7030,4,3.0,1.44121359373842,103.827784048998,-1.0,219.0,1184.0,4,1870000.0
7031,2,2.0,1.30812038350771,103.837940839529,7.0,60.0,1884.0,5,5610000.0
7032,3,2.0,1.34553420682452,103.880737418528,1.0,80.0,1087.0,4,2308900.0
7034,2,2.0,1.29828159353819,103.842786822646,15.0,265.0,904.0,6,2200000.0
7035,2,2.0,1.33872443741358,103.927577934044,7.0,561.0,1066.0,4,1419000.0
7036,3,3.0,1.31275329709404,103.923657863473,9.0,114.0,1442.0,5,2310000.0
7038,2,2.0,1.3049543207656202,103.827627471264,-1.0,154.0,1313.0,4,4796000.0
7039,2,1.0,1.31687599476889,103.759288539801,52.0,1468.0,689.0,4,1555400.0
7041,1,1.0,1.31277485329606,103.885104634024,7.0,106.0,452.0,9,715000.0
7044,1,1.0,1.3305625038871298,103.86788498045,92.0,85.0,474.0,4,1125100.0
7045,2,2.0,1.25004849376758,103.846319306506,16.0,200.0,1173.0,5,2090000.0
7046,2,1.0,1.32696539864482,103.84367423097,6.0,154.0,450.0,5,902000.0
7047,1,1.0,1.30580609670053,103.833059609864,11.0,338.0,635.0,5,2299000.0
7048,1,1.0,1.27655676812293,103.829974916974,92.0,1074.0,527.0,4,1170400.0
7049,3,2.0,1.31219203070087,103.889464697147,24.0,338.0,1195.0,3,1815000.0
7051,3,3.0,1.29897474563265,103.899038172699,62.0,144.0,1141.0,3,1595000.0
7053,2,2.0,1.31008460714385,103.830715676333,52.0,64.0,797.0,4,2830100.0
7054,2,1.0,1.31291695250751,103.859047068258,3.0,305.0,721.0,6,1452000.0
7055,4,4.0,1.26697450436018,103.812751836052,11.0,1129.0,4801.0,8,8228000.0
7056,3,3.0,1.31242688268348,103.841064338246,92.0,378.0,915.0,4,2112000.0
7057,4,4.0,1.31641321892509,103.757451263299,6.0,136.0,2971.0,7,3025000.0
7058,3,2.0,1.33202729656296,103.868659488195,4.0,731.0,840.0,3,1760000.0
7060,1,1.0,1.33754381802021,103.781458683883,1.0,171.0,517.0,4,1309000.0
7061,5,1.0,1.33990853882395,103.767523150763,62.0,466.4,1884.0,6,3724700.0
7062,3,2.0,1.31264956890401,103.794954717761,3.0,69.0,1130.0,4,3386900.0
7063,4,5.0,1.2429639958111298,103.83710621358802,12.0,91.0,3745.0,6,6820000.0
7064,4,5.0,1.30851030840347,103.837972449413,7.0,39.0,1744.0,4,6314000.0
7065,4,5.0,1.32356017570747,103.849109072916,48.0,56.0,2508.0,9,5368000.0
7066,1,1.0,1.30156333624985,103.847382274312,11.0,152.0,614.0,4,1155000.0
7067,4,4.0,1.28198401796351,103.80305297171302,9.0,1040.0,2593.0,5,3905000.0
7068,6,5.0,1.2914248297393,103.844383363038,9.0,696.0,2787.0,4,8782200.0
7069,4,4.0,1.2829614865958898,103.839814598308,92.0,774.0,2788.0,4,9747600.0
7070,3,2.0,1.30152608161095,103.846959221716,4.0,493.0,1023.0,5,2530000.0
7071,4,3.0,1.29141779825148,103.840553123026,16.0,201.0,1916.0,4,4398900.0
7072,1,1.0,1.28076943504219,103.852658562152,14.0,1111.0,657.0,4,1375000.0
7074,1,1.0,1.31785132345028,103.908905458358,9.0,157.0,452.0,6,715000.0
7075,4,4.0,1.2936953525868302,103.833117155291,12.0,231.0,2218.0,6,6600000.0
7076,2,1.0,1.2995172080842,103.802806930224,1.0,309.0,657.0,4,1504800.0
7077,1,1.0,1.32424062857487,103.945166152749,5.0,748.0,603.0,6,935000.0
7078,4,3.0,1.30037788649789,103.899209385261,36.0,592.0,1302.0,3,3372600.0
7079,2,2.0,1.32899718944322,103.906865168799,6.0,105.0,969.0,10,1650000.0
7080,2,2.0,1.43554197174043,103.844547646304,4.0,660.0,689.0,3,899800.0
7082,1,1.0,1.35487857823309,103.929231871684,3.0,626.0,506.0,4,768900.0
7083,1,1.0,1.30220440131525,103.789907530412,13.0,405.0,592.0,3,1023000.0
7084,5,5.0,1.29474075956073,103.836583709306,8.0,376.0,2411.0,4,8717500.0
7085,3,2.0,1.3004682373456,103.899919640176,36.0,592.0,947.0,3,2310000.0
7086,5,4.0,1.3086213508082198,103.766796157117,92.0,640.0,1690.0,4,2792900.0
7089,2,2.0,1.31711023904743,103.837956844749,-1.0,70.0,700.0,3,1870000.0
7090,3,3.0,1.2972729466104298,103.838940257017,6.0,76.0,2422.0,6,8017800.0
7092,3,2.0,1.3164820339781698,103.829897153451,92.0,115.0,1109.0,3,3364900.0
7093,3,2.0,1.26679534226964,103.810636914746,11.0,1129.0,1550.0,6,2508000.0
7095,3,3.0,1.33202729656296,103.868659488195,4.0,731.0,1184.0,6,2200000.0
7096,2,2.0,1.32462194319897,103.849957588255,13.0,52.0,786.0,3,1361800.0
7098,2,2.0,1.30726175508578,103.838536274396,11.0,241.0,1335.0,6,4895000.0
7099,2,1.0,1.4282268046176498,103.835736608899,4.0,920.0,592.0,3,1078000.0
7100,5,5.0,1.3156558637763798,103.84444472109502,10.0,235.0,4908.0,4,13497000.0
7101,1,1.0,1.36721571020099,103.887069987475,92.0,1410.0,484.0,4,1031800.0
7102,1,1.0,1.2772242561628302,103.853694940241,5.0,1042.0,678.0,10,1764200.0
7103,1,1.0,1.32081769238494,103.752667309254,3.0,752.0,463.0,5,803000.0
7104,3,3.0,1.36721571020099,103.887069987475,92.0,1410.0,1012.0,4,1804000.0
7105,4,5.0,1.279625798918,103.854987203774,12.0,428.0,4478.0,5,19712000.0
7107,2,1.0,1.30013550331303,103.846750395382,-1.0,188.0,689.0,4,1980000.0
7110,2,2.0,1.33990853882395,103.767523150763,62.0,928.0,764.0,6,1730300.0
7111,2,2.0,1.26625830660217,103.810803288694,11.0,1129.0,1356.0,5,2544100.0
7112,3,2.0,1.31356614088715,103.803217953455,62.0,638.0,958.0,4,2783000.0
7113,2,2.0,1.3156928164723998,103.841615456446,6.0,180.0,775.0,6,2035000.0
7114,2,2.0,1.31615491830399,103.840533848314,1.0,56.0,743.0,3,2178000.0
7115,3,2.0,1.2988498147261398,103.849840386467,-1.0,466.4,1200.0,5,2200000.0
7116,4,3.0,1.26816216653267,103.814379904552,11.0,1129.0,1851.0,7,3663000.0
7117,1,1.0,1.28076943504219,103.852658562152,14.0,1111.0,657.0,6,1485000.0
7118,4,5.0,1.29379977411151,103.839422092697,12.0,118.0,3003.0,6,9020000.0
7119,2,1.0,1.27035025509729,103.813967319772,8.0,141.0,538.0,6,1298000.0
7120,2,2.0,1.3338082261543702,103.787778146771,12.0,536.0,882.0,4,1925000.0
7121,3,2.0,1.3846744611326298,103.839668296677,25.0,390.0,1249.0,4,1485000.0
7122,4,4.0,1.2994464420761,103.826792238545,11.0,110.0,2843.0,4,9020000.0
7124,3,3.0,1.2919741760278998,103.816569751671,24.0,210.0,1109.0,4,1936000.0
7125,3,4.0,1.2972729466104298,103.838940257017,6.0,76.0,2422.0,7,7480000.0
7126,4,4.0,1.31464830253379,103.844819093226,11.0,62.0,3854.0,11,7425000.0
7127,1,1.0,1.2914248297393,103.844383363038,9.0,696.0,474.0,3,1419000.0
7128,4,4.0,1.34280248707589,103.718601989018,10.0,712.0,1528.0,7,2076800.0
7129,1,2.0,1.33954520418255,103.951022111706,23.0,684.0,1012.0,4,990000.0
7130,3,3.0,1.27527115223131,103.83683222505,9.0,351.0,2530.0,4,5720000.0
7132,2,2.0,1.2914248297393,103.844383363038,9.0,696.0,829.0,4,2640000.0
7133,1,1.0,1.32958044212107,103.868188327271,7.0,101.0,495.0,5,1320000.0
7134,1,1.0,1.31711023904743,103.837956844749,8.0,70.0,484.0,4,1344200.0
7135,2,2.0,1.36478651146586,103.764763618001,5.0,512.0,829.0,3,1298000.0
7136,1,1.0,1.28617084485828,103.839567626644,2.0,396.0,495.0,4,1424100.0
7137,1,1.0,1.29573433474414,103.806030198974,5.0,845.0,484.0,6,1045000.0
7138,2,2.0,1.33270639181925,103.789363841721,19.0,443.0,1021.0,5,2508000.0
7140,3,2.0,1.2772242561628302,103.853694940241,5.0,1042.0,1518.0,4,4545400.0
7141,3,2.0,1.28749505390492,103.793610594541,52.0,1862.0,936.0,4,1815000.0
7142,4,4.0,1.29173359502464,103.836971346231,13.0,545.0,1722.0,7,5157800.0
7143,1,1.0,1.30859093723545,103.838674160874,9.0,158.0,525.0,5,1650000.0
7144,4,4.0,1.34036185896759,103.883846444139,-1.0,115.0,1356.0,4,2530000.0
7145,3,3.0,1.44487569593664,103.806025708484,22.0,720.0,1292.0,6,1034000.0
7146,1,1.0,1.30999017846252,103.835499682233,6.0,231.0,850.0,11,3520000.0
7148,4,3.0,1.3088957673265802,103.863068603426,15.0,600.0,1841.0,4,3410000.0
7149,2,2.0,1.27671498507474,103.853326932298,5.0,1042.0,1055.0,8,2719200.0
7150,3,3.0,1.29987982178361,103.846414189196,-1.0,188.0,979.0,3,3066800.0
7151,2,1.0,1.30220440131525,103.789907530412,13.0,405.0,980.0,5,1782000.0
7152,1,1.0,1.31277485329606,103.885104634024,7.0,106.0,452.0,5,690800.0
7153,2,2.0,1.31259185184259,103.901579821341,18.0,100.0,1200.0,12,1320000.0
7154,2,2.0,1.39638961318515,103.875132778517,3.0,1390.0,731.0,6,1098900.0
7155,4,2.0,1.36721571020099,103.887069987475,92.0,1410.0,1292.0,4,2391400.0
7156,2,2.0,1.3455581030263302,103.722613082394,15.0,848.0,861.0,5,1098900.0
7157,3,1.0,1.37350295229758,103.948184929877,92.0,487.0,1259.0,4,2219800.0
7158,2,1.0,1.29980838493639,103.898492758597,1.0,92.0,722.0,4,1705000.0
7160,3,2.0,1.3129443237366598,103.855634735092,1.0,116.0,1948.0,4,3608000.0
7161,1,1.0,1.39858781966473,103.874632339147,1.0,735.0,431.0,4,767800.0
7163,3,2.0,1.3382224855350802,103.781375965144,33.0,215.0,1109.0,4,2471700.0
7164,3,2.0,1.3452273980941298,103.769956157198,62.0,258.0,947.0,3,1764400.0
7165,1,1.0,1.27671498507474,103.853326932298,5.0,1042.0,721.0,8,1897200.0
